150,16324,1341792000
151,25268,1494633600
151,14186,1494633600
152,14487,1465084800
152,16346,1488672000
153,21593,1393372800
153,6677,1398211200
153,16977,1398211200
153,11494,1417478400
154,32152,1516924800
154,9364,1520985600
155,1415,1421107200
155,27247,1427760000
155,13215,1428969600
155,4991,1431302400
155,7081,1489104000
156,20611,1325462400
156,24320,1391126400
156,12492,1431648000
156,7603,1448236800
156,25795,1451520000
156,14218,1470355200
156,11862,1470960000
156,8603,1482451200
156,4588,1537833600
157,11,1429315200
157,7808,1498694400
157,9224,1504828800
158,2877,1412035200
158,5712,1424822400
159,28945,1426118400
159,24338,1426118400
160,31333,1431043200
160,14515,1431388800
161,25746,1523059200
161,968,1523059200
162,23803,1454284800
162,16929,1454284800
162,27449,1454284800
163,13459,1461369600
163,26976,1480982400
164,29489,1109635200
164,20233,1465257600
165,34435,1467936000
165,17457,1468022400
166,15317,1381017600
166,7513,1381017600
166,7513,1381017600
167,26767,1357171200
167,11364,1357171200
168,14246,1452556800
168,31089,1456876800
168,3198,1466899200
169,21559,1520899200
169,16544,1524614400
170,20016,1420070400
170,28156,1448496000
170,20699,1468972800
170,17250,1500336000
171,30459,1418342400
171,29478,1418342400
172,25099,1330387200
172,24244,1482624000
173,27186,1359676800
173,21471,1387670400
174,7867,1515369600
174,13284,1522195200
175,25323,1268611200
175,6274,1278892800
176,33756,1459555200
176,14049,1476835200
176,15298,1476835200
177,5865,1424044800
177,19626,1436140800
178,28767,1473465600
178,30061,1477872000
179,2448,1472256000
179,5715,1474243200
180,20047,1453248000
180,10784,1453248000
180,25512,1456876800
180,14049,1483228800
181,24244,1513641600
181,19938,1513641600
182,6191,1387497600
182,29591,1437091200
183,31150,1450483200
183,130,1450483200
184,15673,1297555200
184,16441,1297555200
185,11764,1460592000
185,10731,1460592000
185,22105,1460592000
185,15096,1473120000
186,25824,1296432000
186,20021,1454284800
186,13078,1454284800
187,18391,1436313600
187,18391,1436313600
187,30349,1481414400
188,20144,1448582400
188,11587,1477785600
189,1172,1455062400
189,11331,1472688000
190,29402,1477353600
190,21932,1483488000
191,10399,1452124800
191,10110,1475193600
192,14289,1424131200
192,3984,1424131200
192,23298,1445212800
193,7444,1447891200
193,22995,1457740800
193,30696,1470700800
194,16045,1440633600
194,29980,1449446400
194,20081,1480550400
195,10155,1451347200
195,24773,1469750400
196,14974,1377734400
196,3162,1377734400
196,23117,1399852800
196,26225,1467244800
196,6766,1488153600
197,9040,1441843200
197,25648,1449360000
197,31797,1449705600
197,8553,1453766400
198,6090,1355788800
198,13495,1397606400
199,32461,1418947200
199,9666,1418947200
199,17150,1439769600
200,2449,1497398400
200,2447,1528070400
200,26151,1535068800
201,5918,1388448000
201,27051,1442188800
202,34165,1429747200
202,32555,1444262400
202,22614,1483660800
203,16720,1416096000
203,22887,1424822400
204,557,1397347200
204,11326,1400284800
204,15619,1423612800
205,19345,1484870400
205,34641,1484870400
206,5799,1415577600
206,18698,1450310400
207,21865,1394150400
207,1772,1454544000
208,34335,1480723200
208,23155,1531353600
209,16216,1518048000
209,27511,1518048000
210,22219,1422835200
210,21849,1457481600
211,19437,1486512000
211,4557,1486512000
211,30278,1486512000
212,26606,1422403200
212,8198,1442102400
213,1040,1419897600
213,1935,1419897600
213,10545,1445472000
213,34696,1445472000
213,1731,1445472000
214,6159,1362009600
214,18041,1362441600
215,5155,1453075200
215,24764,1453075200
216,18926,1449360000
216,31781,1452297600
216,33132,1474416000
216,12280,1482969600
217,31475,1389398400
217,2770,1389398400
217,15334,1389398400
218,9554,1418688000
218,24694,1520985600
218,12339,1520985600
219,22252,1138579200
219,28120,1359936000
220,24467,1435708800
220,20570,1469750400
221,27051,1453248000
221,899,1453248000
221,29117,1453248000
222,16136,1505520000
222,8030,1513555200
222,24003,1516924800
223,9022,1505865600
223,6220,1505865600
224,17837,1514073600
224,21834,1515024000
225,7891,1435622400
225,6784,1435622400
226,6258,1488672000
226,16062,1488672000
227,14910,1358294400
227,3027,1372636800
228,17525,1299456000
228,19543,1299974400
228,4453,1436918400
228,32413,1527379200
229,29129,1498694400
229,28206,1498694400
230,34494,1360195200
230,11462,1360713600
231,34106,1432944000
231,15346,1432944000
232,20548,1516320000
232,11395,1516320000
233,3075,1369440000
233,7150,1435968000
234,15709,1232150400
234,26122,1232150400
235,26264,1368576000
235,20836,1506556800
236,11706,1415232000
236,13915,1415232000
237,15442,1365811200
237,26339,1365811200
237,22161,1405814400
238,15496,1415232000
238,18782,1420934400
238,6553,1433289600
239,19141,1452988800
239,3804,1478736000
240,16444,1421971200
240,22056,1435276800
241,15246,1396051200
241,5361,1478649600
242,27056,1384473600
242,29875,1420243200
242,6994,1425427200
243,27273,1388448000
243,29887,1520467200
244,20293,1428883200
244,23192,1442448000
244,19245,1442448000
244,23497,1442448000
245,868,1466121600
245,5361,1488758400
246,8224,1430438400
246,30592,1455235200
247,32022,1486684800
247,8563,1486684800
247,1756,1486684800
247,32126,1516838400
248,19015,1438646400
248,2029,1438646400
249,30933,1374192000
249,30933,1374192000
249,22482,1423267200
249,26166,1442880000
250,34755,1344470400
250,4255,1497484800
251,6152,1498348800
251,32624,1499904000
251,19437,1506988800
251,34384,1530403200
252,34916,1438473600
252,2517,1438473600
253,25346,1307232000
253,16591,1476489600
254,7213,1515456000
254,27497,1515456000
255,1162,1324857600
255,11568,1356480000
256,24951,1455321600
256,6475,1455408000
256,7474,1471305600
257,3375,1419811200
257,15349,1419811200
258,30902,1455321600
258,17067,1455321600
259,23517,1234569600
259,20149,1234569600
259,6267,1234569600
259,5971,1234569600
259,2314,1241481600
260,7313,1439164800
260,6645,1439164800
261,18285,1329609600
261,27408,1415664000
262,14888,1454112000
262,23836,1454112000
263,26490,1431907200
263,19175,1431907200
264,11462,1428710400
264,26506,1441584000
264,26506,1441584000
265,13042,1440547200
265,1377,1475193600
266,23330,1448236800
266,23330,1448236800
266,9725,1448236800
267,8618,1452816000
267,30696,1452816000
268,23960,1442880000
268,17429,1442880000
269,15500,1313366400
269,16978,1442707200
269,16243,1469491200
270,34816,1364256000
270,7788,1430870400
271,34385,1297296000
271,17909,1300233600
271,4606,1468195200
272,23142,1482969600
272,5519,1513987200
273,19027,1419811200
273,6295,1419811200
273,19027,1419811200
273,6295,1419811200
274,15536,1481587200
274,32126,1530057600
275,8729,1453507200
275,712,1457222400
276,19954,1407369600
276,6090,1407369600
277,8406,1452988800
277,176,1452988800
277,14427,1452988800
277,5010,1482969600
278,19966,1485388800
278,1080,1485388800
279,31550,1434153600
279,15734,1434153600
279,17139,1434153600
280,12533,1345766400
280,21669,1383782400
281,17067,1523836800
281,7317,1523836800
282,15695,1459296000
282,4228,1471305600
283,10025,1454716800
283,269,1454716800
284,20546,1357344000
284,27638,1357344000
284,19449,1439078400
285,17596,1456531200
285,17008,1456531200
286,5584,1449532800
286,4005,1488153600
287,20087,1495670400
287,20087,1495670400
287,4904,1495670400
288,28860,1404604800
288,24114,1407283200
288,32532,1412812800
289,29690,1420416000
289,23968,1489190400
290,6374,1503446400
290,19241,1503446400
291,3673,1338681600
291,15688,1385942400
292,7571,1506470400
292,22934,1509667200
293,22239,1414454400
293,17698,1414454400
293,20578,1414454400
294,3480,1495670400
294,10128,1495843200
295,3743,1455062400
295,15156,1455062400
295,624,1455062400
296,12165,1487894400
296,28121,1504828800
297,25278,1414454400
297,20041,1466035200
298,34936,1453680000
298,16173,1453680000
299,3597,1370736000
299,17246,1477008000
300,23100,1431734400
300,29981,1485129600
301,564,1230508800
301,23352,1231200000
301,16870,1258502400
301,34308,1258502400
301,22461,1417737600
301,23541,1417737600
301,4965,1451433600
301,33726,1494720000
302,15303,1355616000
302,6532,1389139200
302,30584,1487030400
302,1265,1501718400
302,34017,1520380800
303,29972,1423872000
303,7185,1439856000
304,28937,1418774400
304,21289,1418774400
305,10439,1476403200
305,10192,1503187200
306,18183,1424563200
306,18183,1424563200
306,16937,1529971200
307,10516,1517011200
307,14519,1517875200
308,21635,1426377600
308,8957,1486512000
309,6832,1415232000
309,33532,1415232000
309,33722,1416960000
309,31235,1417564800
309,7578,1417910400
309,1088,1417910400
309,18707,1435881600
309,18973,1452988800
309,14716,1452988800
309,6805,1469145600
309,34375,1469145600
309,22903,1483488000
310,19974,1415577600
310,4513,1415577600
311,21559,1518134400
311,33726,1518134400
311,10935,1518134400
312,21542,1242604800
312,28899,1242604800
312,28899,1242604800
312,7488,1242604800
312,17106,1366416000
313,17350,1484092800
313,34982,1484092800
314,19567,1422403200
314,25352,1422403200
314,1040,1422403200
315,7328,1455148800
315,8369,1455148800
316,12291,1359676800
316,15247,1359676800
317,32102,1381190400
317,2242,1456012800
318,1162,1422057600
318,20101,1422057600
318,26050,1422057600
318,28033,1430006400
318,21821,1433980800
318,13850,1446336000
318,2804,1446336000
318,1731,1446336000
319,15894,1386720000
319,20375,1386720000
319,27051,1386720000
319,20214,1502064000
319,25849,1502064000
320,13693,1462752000
320,20329,1463011200
320,5645,1463011200
321,31394,1392940800
321,20625,1399248000
322,23923,1454457600
322,19250,1454457600
323,9522,1483833600
323,6977,1483833600
324,17235,1398902400
324,32601,1528070400
324,13850,1528070400
324,26143,1528070400
325,5461,1447804800
325,25051,1462147200
326,13620,1433116800
326,7019,1524873600
327,33869,1470787200
327,21048,1515369600
327,222,1515369600
328,23135,1359244800
328,27962,1359244800
329,34406,1408579200
329,34406,1408579200
329,23365,1425081600
329,11811,1425081600
329,12806,1428364800
330,31376,1512777600
330,7727,1512777600
331,2783,1453248000
331,27709,1467158400
332,9499,1417996800
332,18825,1458345600
333,27796,1476144000
333,726,1476144000
334,28937,1421452800
334,21289,1421452800
335,32237,1482796800
335,17067,1482796800
336,28739,1491264000
336,1654,1495324800
337,14571,1479340800
337,31700,1479340800
338,13356,1365552000
338,12481,1365552000
339,30315,1448323200
339,213,1482969600
340,7511,1420588800
340,21242,1420588800
340,26564,1421020800
340,29625,1421193600
340,26488,1423180800
340,33873,1423958400
340,11785,1434326400
341,22013,1479600000
341,33136,1479600000
341,26681,1480291200
342,10583,1449360000
342,14628,1449360000
342,33989,1449360000
343,27414,1478563200
343,29085,1478563200
343,17092,1486944000
344,31797,1483660800
344,1096,1483660800
344,27354,1484611200
345,33484,1377216000
345,11703,1401148800
345,21540,1401148800
346,29051,1358294400
346,29051,1358294400
346,16510,1376179200
346,24157,1393632000
347,17067,1499817600
347,20313,1499817600
347,21884,1499817600
348,22423,1451174400
348,24885,1453248000
348,13850,1453593600
348,34549,1455753600
348,28916,1458086400
348,22710,1458086400
348,26429,1464739200
349,32791,1454112000
349,13459,1510272000
350,25892,1520380800
350,10465,1520380800
351,32719,1404691200
351,15257,1406073600
352,26244,1483488000
352,5200,1483488000
353,29256,1437868800
353,30762,1456012800
354,21621,1431388800
354,27858,1431388800
355,1317,1437609600
355,27464,1437609600
356,19954,1358812800
356,24556,1358812800
357,19915,1414627200
357,29972,1444262400
358,20567,1292716800
358,17814,1324944000
359,1349,1484870400
359,6956,1516147200
360,21913,1459209600
360,13095,1459209600
361,30464,1432512000
361,13227,1455148800
362,6482,1451260800
362,6482,1451260800
362,1464,1477958400
363,18044,1455062400
363,6752,1468972800
364,16315,1483833600
364,12866,1483833600
364,3291,1509926400
364,26987,1522022400
365,19820,1431475200
365,24886,1437609600
366,19027,1481500800
366,6295,1481500800
366,19027,1481500800
366,6295,1481500800
367,32989,1431648000
367,20047,1431648000
368,4747,1325289600
368,6620,1331769600
368,26243,1466294400
369,2949,1463443200
369,24875,1463443200
369,20744,1463443200
370,21045,1386633600
370,4859,1391558400
370,10110,1402185600
371,3375,1435017600
371,8635,1490140800
371,31087,1490140800
371,32602,1490140800
371,7003,1494547200
372,33740,1412553600
372,1663,1478131200
373,11517,1424649600
373,2639,1483920000
374,25898,1494374400
374,22035,1505952000
375,22071,1370304000
375,30197,1458777600
375,29446,1459987200
375,29446,1459987200
375,13565,1527897600
376,22970,1468540800
376,29609,1470960000
377,1821,1483488000
377,6532,1483488000
377,13493,1483488000
378,14888,1452556800
378,20877,1452729600
379,14236,1368489600
379,30607,1403568000
379,27314,1407542400
380,7281,1497139200
380,17577,1497139200
381,11627,1413936000
381,17736,1443916800
382,358,1419724800
382,4592,1419724800
383,306,1397692800
383,34169,1503792000
383,7252,1506211200
383,17416,1527638400
384,7706,1280793600
384,16150,1280966400
385,3200,1460246400
385,20342,1463011200
386,33224,1378771200
386,10530,1378771200
387,29732,1425772800
387,11920,1428883200
387,31598,1431129600
387,15890,1431734400
387,12814,1432857600
387,13548,1435190400
387,4577,1441065600
387,15193,1445299200
387,6342,1445299200
387,4914,1445299200
387,23488,1447891200
387,7840,1449187200
387,30402,1449273600
387,29219,1450051200
387,4111,1471392000
387,31428,1475020800
388,19905,1513728000
388,32439,1513728000
388,3982,1515024000
388,15016,1530489600
389,6752,1470096000
389,4839,1492992000
389,26541,1492992000
390,7738,1499817600
390,19634,1505692800
391,2639,1456617600
391,10523,1486598400
392,24759,1325116800
392,4824,1325116800
392,22306,1388448000
393,22013,1449273600
393,15349,1449273600
394,13048,1373760000
394,23959,1391212800
395,19066,1391126400
395,1716,1477958400
396,4042,1463443200
396,30863,1463443200
397,15680,1411171200
397,10382,1522195200
398,23395,1406332800
398,27257,1456790400
399,10110,1388188800
399,252,1419897600
400,10341,1469750400
400,4151,1469750400
400,31797,1470700800
401,121,1372809600
401,34177,1372809600
402,2023,1435363200
402,14705,1449878400
402,27371,1449878400
402,5519,1462579200
403,27337,1512259200
403,22331,1512259200
404,21567,1358553600
404,25392,1358553600
405,15455,1444521600
405,16209,1451952000
406,19697,1377820800
406,4096,1394841600
407,18381,1414972800
407,20578,1414972800
407,33853,1420156800
407,7971,1483315200
407,25166,1483315200
407,7601,1483315200
408,17938,1448409600
408,7905,1451692800
409,33532,1479168000
409,29258,1479168000
410,24818,1230681600
410,30623,1230854400
410,30623,1230854400
410,18463,1319673600
410,18463,1319673600
410,17132,1388620800
410,5810,1398038400
410,24191,1407110400
410,35038,1471824000
410,211,1526428800
411,12144,1361664000
411,25264,1366848000
411,11772,1366848000
412,25694,1458691200
412,19583,1516924800
412,19583,1516924800
413,12607,1359676800
413,9891,1361577600
414,31816,1449532800
414,23155,1459209600
414,19991,1463184000
415,13459,1432771200
415,10788,1432771200
415,11238,1432771200
416,24288,1413158400
416,4038,1429056000
416,25433,1429056000
417,21754,1489795200
417,6808,1502236800
417,16421,1511222400
418,2877,1442793600
418,19754,1503619200
419,16336,1525737600
419,12072,1525737600
420,30624,1358985600
420,29004,1428105600
420,1044,1505001600
420,13178,1505606400
420,15078,1509235200
421,6305,1418947200
421,6305,1418947200
421,9879,1451520000
422,22214,1465516800
422,72,1465516800
423,304,1425340800
423,5487,1425340800
423,21159,1428537600
423,18145,1428537600
423,27253,1432080000
424,16320,1468800000
424,15500,1488240000
425,13850,1425340800
425,27040,1428796800
425,25275,1482710400
426,3268,1487203200
426,20785,1487203200
426,27224,1491091200
426,2504,1492646400
427,21723,1362528000
427,21460,1418515200
428,30475,1437091200
428,10927,1486857600
429,4424,1424736000
429,33052,1481760000
430,24335,1420588800
430,6502,1464912000
431,28053,1424131200
431,10261,1427760000
432,12500,1482105600
432,31995,1482105600
433,12119,1447718400
433,9936,1493078400
434,26794,1420761600
434,4916,1420761600
435,4557,1416182400
435,33479,1433635200
435,24875,1451952000
435,3836,1463875200
435,2480,1465862400
435,4989,1471651200
435,19665,1487635200
436,25051,1497830400
436,14154,1527465600
437,15439,1469923200
437,25128,1480982400
438,8974,1477267200
438,6282,1479168000
438,12273,1485734400
438,8860,1492128000
438,5135,1500768000
439,10473,1420070400
439,26104,1420070400
439,29353,1420070400
439,3429,1420070400
440,25957,1429142400
440,29751,1467072000
440,32030,1470009600
440,12001,1470009600
441,14761,1453248000
441,4991,1456099200
441,13313,1456099200
442,27843,1519776000
442,9143,1519776000
443,24875,1486080000
443,1315,1522800000
444,549,1306886400
444,232,1514160000
445,7458,1466726400
445,12071,1466726400
446,12624,1432944000
446,5644,1432944000
446,1725,1435276800
446,3299,1435276800
446,8493,1435276800
446,2946,1435276800
446,15341,1435276800
446,20240,1442188800
446,31799,1444521600
447,15846,1406505600
447,32601,1453248000
448,34543,1273104000
448,647,1337904000
448,19428,1386806400
448,28920,1386806400
448,19005,1386806400
448,15659,1437609600
448,27955,1518912000
449,18463,1398297600
449,18463,1398297600
449,17224,1401062400
450,21802,1399161600
450,29831,1399161600
450,16640,1411430400
451,22306,1443571200
451,12855,1443571200
452,27370,1409788800
452,10701,1409788800
453,12496,1415577600
453,16657,1417392000
454,25748,1464480000
454,17837,1489708800
455,8052,1388275200
455,343,1388275200
455,27728,1451952000
456,32601,1460937600
456,29933,1460937600
457,6754,1393891200
457,11796,1461283200
457,11796,1461283200
457,3628,1461888000
457,10573,1465257600
458,18816,1355788800
458,10275,1393632000
459,4401,1384905600
459,7689,1445212800
460,11871,1513036800
460,508,1513468800
460,11041,1517270400
460,6145,1519084800
460,31171,1520121600
461,1235,1383868800
461,12283,1453507200
462,21780,1486252800
462,32617,1486252800
463,28262,1491523200
463,12004,1500854400
464,31447,1491782400
464,9560,1505347200
465,21972,1355702400
465,22585,1485302400
466,26631,1400457600
466,29805,1434585600
466,27750,1479772800
467,12607,1447804800
467,30315,1447804800
468,5581,1398470400
468,23048,1522281600
468,32213,1522281600
469,13314,1451174400
469,19653,1451174400
470,31440,1474243200
470,20988,1523059200
471,6766,1444608000
471,4087,1499558400
472,23347,1419897600
472,24106,1512259200
473,13420,1420329600
473,10110,1446163200
474,9403,1455926400
474,33783,1455926400
474,34834,1464307200
474,5789,1464307200
474,10810,1464307200
474,5351,1464307200
474,8895,1464307200
474,33411,1507334400
475,2350,1501977600
475,34506,1501977600
475,34506,1501977600
475,12311,1501977600
476,9900,1405209600
476,35038,1489449600
477,4619,1355270400
477,7984,1400198400
478,32655,1456531200
478,18054,1456531200
479,668,1470441600
479,30267,1470614400
480,34031,1286582400
480,31424,1425772800
480,31424,1425772800
480,30358,1425772800
480,27969,1425772800
480,9527,1425772800
480,15240,1426118400
480,1038,1428278400
480,11956,1428278400
480,31419,1483660800
481,30476,1460764800
481,30273,1465084800
482,5446,1423267200
482,2069,1496102400
483,6892,1456531200
483,16032,1456531200
484,31452,1272240000
484,31452,1272240000
484,17695,1406246400
485,29112,1484956800
485,7650,1484956800
485,19314,1487980800
486,34961,1372636800
486,22977,1510012800
487,21201,1298937600
487,8348,1359331200
487,4442,1422489600
488,23968,1393977600
488,22766,1425340800
488,33175,1425340800
489,24702,1444953600
489,22165,1487376000
490,31568,1358294400
490,22572,1438128000
491,34722,1508025600
491,545,1517788800
492,11569,1424390400
492,1039,1424390400
492,17167,1437004800
492,32221,1437004800
492,4416,1458086400
492,4230,1480982400
492,24130,1524009600
493,22619,1413072000
493,22619,1413072000
493,13352,1413072000
494,17067,1450483200
494,3181,1450483200
494,17452,1480723200
494,20072,1483833600
495,5061,1468368000
495,10255,1468368000
495,8862,1468368000
496,3891,1454025600
496,10752,1479686400
497,15544,1357344000
497,17462,1420070400
498,28272,1428019200
498,21931,1428019200
498,33605,1452038400
498,16814,1471219200
499,5136,1451433600
499,13350,1451433600
500,24252,1438214400
500,19253,1451088000
501,34598,1485820800
501,24946,1486771200
501,4049,1486771200
501,10439,1486771200
502,7213,1395360000
502,1800,1395360000
503,5179,1419552000
503,29866,1419552000
504,34780,1471478400
504,28250,1491955200
505,32017,1357862400
505,28336,1456185600
506,4426,1432684800
